ComputerID,CircuitWidth,CircuitDepth,CircuitNumU1Gates,CircuitNumU2Gates,CircuitNumU3Gates,CircuitNumCXGates,TotalUpDnErr25,TotalUpDnErr50,TotalUpDnErr75,StateHammingWeight,StateUpProb25,StateUpProb50,StateUpProb75,StateUpDnErr25,StateUpDnErr50,StateUpDnErr75,StateRealProb
1,4,20,6,2,2,15,21,22,23,3,3,3,4,0,0,0,2
1,4,20,6,2,2,15,21,22,23,1,0,1,1,4,4,5,0
1,4,20,6,2,2,15,21,22,23,2,1,1,1,1,1,2,0
1,4,20,6,2,2,15,21,22,23,2,0,1,1,1,1,1,0
1,4,20,6,2,2,15,21,22,23,3,1,1,1,0,0,1,0
1,4,20,6,2,2,15,21,22,23,2,0,1,1,0,0,0,0
1,4,20,6,2,2,15,21,22,23,3,1,1,1,0,0,0,0
1,4,20,6,2,2,15,21,22,23,3,0,0,1,0,0,0,0
1,4,20,6,2,2,15,21,22,23,4,1,1,1,0,0,0,0
4,5,40,9,4,8,38,86,87,87,0,1,1,2,-87,-87,-86,0
4,5,40,9,4,8,38,86,87,87,1,1,1,1,6,7,8,0
4,5,40,9,4,8,38,86,87,87,1,1,1,2,9,10,11,0
4,5,40,9,4,8,38,86,87,87,2,1,1,2,7,8,8,0
4,5,40,9,4,8,38,86,87,87,1,0,0,0,5,5,6,0
4,5,40,9,4,8,38,86,87,87,2,0,0,0,2,2,2,0
4,5,40,9,4,8,38,86,87,87,2,0,0,1,2,3,3,0
4,5,40,9,4,8,38,86,87,87,3,0,0,0,1,2,2,0
4,5,40,9,4,8,38,86,87,87,1,1,1,1,2,2,2,0
4,5,40,9,4,8,38,86,87,87,2,1,1,1,1,1,1,0
4,5,40,9,4,8,38,86,87,87,2,1,1,1,1,1,2,0
4,5,40,9,4,8,38,86,87,87,3,0,0,0,1,1,1,0
4,5,40,9,4,8,38,86,87,87,2,0,0,0,1,1,1,0
4,5,40,9,4,8,38,86,87,87,3,0,0,0,0,1,1,0
4,5,40,9,4,8,38,86,87,87,3,0,0,0,0,1,1,0
4,5,40,9,4,8,38,86,87,87,4,0,0,0,1,1,1,0
4,5,40,9,4,8,38,86,87,87,1,12,13,14,7,8,8,22
4,5,40,9,4,8,38,86,87,87,2,9,10,11,3,3,4,31
4,5,40,9,4,8,38,86,87,87,2,9,9,10,4,4,4,0
4,5,40,9,4,8,38,86,87,87,3,12,12,13,3,4,4,0
4,5,40,9,4,8,38,86,87,87,2,1,1,1,2,2,3,0
4,5,40,9,4,8,38,86,87,87,3,1,1,2,1,1,1,1
4,5,40,9,4,8,38,86,87,87,3,1,1,2,1,1,1,1
4,5,40,9,4,8,38,86,87,87,4,1,1,1,0,0,1,1
4,5,40,9,4,8,38,86,87,87,2,8,9,10,1,1,1,6
4,5,40,9,4,8,38,86,87,87,3,4,5,6,0,0,0,3
4,5,40,9,4,8,38,86,87,87,3,5,6,6,0,1,1,16
4,5,40,9,4,8,38,86,87,87,4,2,2,3,0,0,1,10
4,5,40,9,4,8,38,86,87,87,3,0,1,1,0,0,0,0
4,5,40,9,4,8,38,86,87,87,4,0,0,1,0,0,0,0
4,5,40,9,4,8,38,86,87,87,4,1,1,1,0,0,1,1
4,5,40,9,4,8,38,86,87,87,5,0,1,1,0,0,0,1
4,4,7,6,0,1,4,4,5,7,0,87,89,91,-7,-5,-4,100
4,4,7,6,0,1,4,4,5,7,1,0,1,1,1,1,1,0
4,4,7,6,0,1,4,4,5,7,1,1,1,2,0,0,0,0
4,4,7,6,0,1,4,4,5,7,1,1,1,4,0,1,3,0
4,4,7,6,0,1,4,4,5,7,1,0,0,1,1,1,1,0
4,4,7,6,0,1,4,4,5,7,2,2,2,2,0,0,0,0
3,4,21,5,5,6,14,57,59,60,0,7,7,8,-60,-59,-57,0
3,4,21,5,5,6,14,57,59,60,1,3,3,3,7,7,8,0
3,4,21,5,5,6,14,57,59,60,1,1,1,2,10,10,11,0
3,4,21,5,5,6,14,57,59,60,2,0,1,2,3,4,4,0
3,4,21,5,5,6,14,57,59,60,1,4,4,5,11,12,12,0
3,4,21,5,5,6,14,57,59,60,2,2,2,3,5,6,6,0
3,4,21,5,5,6,14,57,59,60,2,0,1,1,6,7,7,0
3,4,21,5,5,6,14,57,59,60,3,1,1,2,3,3,4,0
3,4,21,5,5,6,14,57,59,60,1,37,42,44,1,1,1,95
3,4,21,5,5,6,14,57,59,60,2,7,7,8,0,0,0,0
3,4,21,5,5,6,14,57,59,60,2,4,4,4,0,0,0,0
3,4,21,5,5,6,14,57,59,60,3,1,1,2,0,0,1,0
3,4,21,5,5,6,14,57,59,60,2,9,9,10,0,0,0,4
3,4,21,5,5,6,14,57,59,60,3,3,4,5,0,0,0,0
3,4,21,5,5,6,14,57,59,60,3,1,1,2,0,0,1,0
3,4,21,5,5,6,14,57,59,60,4,1,1,2,0,1,1,0
3,4,22,5,3,8,15,47,49,53,0,11,12,12,-53,-49,-47,28
3,4,22,5,3,8,15,47,49,53,1,2,3,3,1,1,2,0
3,4,22,5,3,8,15,47,49,53,1,1,2,2,4,4,4,0
3,4,22,5,3,8,15,47,49,53,2,16,17,19,0,0,1,44
3,4,22,5,3,8,15,47,49,53,1,5,6,6,13,13,14,4
3,4,22,5,3,8,15,47,49,53,2,2,3,3,0,0,1,0
3,4,22,5,3,8,15,47,49,53,2,1,1,2,3,3,3,0
3,4,22,5,3,8,15,47,49,53,3,12,13,14,0,0,1,7
3,4,22,5,3,8,15,47,49,53,1,7,7,8,6,6,8,5
3,4,22,5,3,8,15,47,49,53,2,2,2,3,0,0,0,0
3,4,22,5,3,8,15,47,49,53,2,1,1,2,4,5,5,0
3,4,22,5,3,8,15,47,49,53,3,8,9,9,0,0,1,7
3,4,22,5,3,8,15,47,49,53,2,3,4,4,5,6,6,0
3,4,22,5,3,8,15,47,49,53,3,1,2,2,0,0,0,0
3,4,22,5,3,8,15,47,49,53,3,1,1,2,2,2,2,0
3,4,22,5,3,8,15,47,49,53,4,8,9,10,0,0,2,1
0,5,40,11,2,1,46,9,9,10,0,65,67,68,-10,-9,-9,92
0,5,40,11,2,1,46,9,9,10,1,3,4,4,1,1,1,7
0,5,40,11,2,1,46,9,9,10,1,1,1,1,1,1,1,0
0,5,40,11,2,1,46,9,9,10,2,0,0,0,0,0,1,0
0,5,40,11,2,1,46,9,9,10,1,2,3,4,0,0,0,0
0,5,40,11,2,1,46,9,9,10,2,1,1,1,0,0,0,0
0,5,40,11,2,1,46,9,9,10,1,1,1,2,1,1,2,0
0,5,40,11,2,1,46,9,9,10,2,3,4,4,0,0,0,0
0,5,40,11,2,1,46,9,9,10,3,1,1,2,0,0,0,0
0,5,40,11,2,1,46,9,9,10,4,1,1,1,0,0,0,0
0,5,40,11,2,1,46,9,9,10,1,1,1,1,1,1,1,0
0,5,40,11,2,1,46,9,9,10,2,2,2,3,0,0,0,0
0,5,40,11,2,1,46,9,9,10,2,0,0,0,0,1,1,0
0,5,40,11,2,1,46,9,9,10,3,1,1,1,0,0,0,0
0,5,40,11,2,1,46,9,9,10,3,0,1,1,0,0,0,0
4,4,34,6,2,2,30,10,11,11,0,2,2,3,-11,-11,-10,0
4,4,34,6,2,2,30,10,11,11,1,1,1,1,1,1,2,0
4,4,34,6,2,2,30,10,11,11,1,4,5,6,2,2,2,0
4,4,34,6,2,2,30,10,11,11,2,2,3,4,0,0,0,0
4,4,34,6,2,2,30,10,11,11,1,1,1,2,1,2,2,0
4,4,34,6,2,2,30,10,11,11,2,1,1,1,0,0,0,0
4,4,34,6,2,2,30,10,11,11,2,4,4,5,1,2,3,0
4,4,34,6,2,2,30,10,11,11,3,2,3,3,0,0,0,0
4,4,34,6,2,2,30,10,11,11,1,3,4,4,1,1,1,0
4,4,34,6,2,2,30,10,11,11,2,2,2,3,0,0,0,0
4,4,34,6,2,2,30,10,11,11,2,17,17,18,0,0,0,25
4,4,34,6,2,2,30,10,11,11,3,8,9,10,0,0,0,25
4,4,34,6,2,2,30,10,11,11,2,3,3,4,0,0,0,0
4,4,34,6,2,2,30,10,11,11,3,3,3,3,0,0,0,0
4,4,34,6,2,2,30,10,11,11,3,17,17,18,0,0,0,24
4,4,34,6,2,2,30,10,11,11,4,15,15,16,0,0,0,24
1,1,2,1,0,0,0,1,1,1,0,98,98,98,-1,-1,-1,100
1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
2,2,6,0,2,4,2,4,4,4,0,95,95,96,-4,-4,-4,100
2,2,6,0,2,4,2,4,4,4,1,0,1,1,1,1,1,0
2,2,6,0,2,4,2,4,4,4,1,2,2,3,2,2,2,0
2,2,3,0,0,2,0,1,2,2,0,11,11,12,-2,-2,-1,8
2,2,3,0,0,2,0,1,2,2,1,44,45,46,0,0,0,44
2,2,3,0,0,2,0,1,2,2,1,8,8,9,1,1,1,7
2,2,3,0,0,2,0,1,2,2,2,33,33,34,0,0,0,38
2,4,8,3,3,0,6,3,3,3,0,47,49,50,-3,-3,-3,50
2,4,8,3,3,0,6,3,3,3,1,1,1,2,1,1,1,0
2,4,8,3,3,0,6,3,3,3,1,0,0,1,0,0,1,0
2,4,8,3,3,0,6,3,3,3,1,44,45,46,0,0,0,49
2,4,8,3,3,0,6,3,3,3,2,1,1,2,0,0,0,0
4,2,8,0,1,7,3,3,3,3,0,4,5,5,-3,-3,-3,0
4,2,8,0,1,7,3,3,3,3,1,1,1,1,1,1,1,0
4,2,8,0,1,7,3,3,3,3,1,89,89,90,1,1,1,100
4,2,8,0,1,7,3,3,3,3,2,2,3,3,0,0,0,0
3,5,8,7,0,0,4,28,28,29,0,70,72,73,-29,-28,-28,100
3,5,8,7,0,0,4,28,28,29,1,4,4,5,6,7,7,0
3,5,8,7,0,0,4,28,28,29,1,9,10,11,6,6,6,0
3,5,8,7,0,0,4,28,28,29,2,2,2,2,6,7,7,0
3,5,8,7,0,0,4,28,28,29,1,1,1,2,0,0,0,0
3,5,8,7,0,0,4,28,28,29,2,1,1,1,0,0,0,0
3,5,8,7,0,0,4,28,28,29,1,2,2,3,2,2,2,0
3,5,8,7,0,0,4,28,28,29,1,1,1,2,1,1,1,0
4,5,4,0,5,0,2,7,8,9,0,44,45,46,-9,-8,-7,50
4,5,4,0,5,0,2,7,8,9,1,1,1,1,1,2,3,0
4,5,4,0,5,0,2,7,8,9,1,0,0,0,0,0,1,0
4,5,4,0,5,0,2,7,8,9,1,43,44,45,1,1,1,49
4,5,4,0,5,0,2,7,8,9,2,1,1,1,0,0,0,0
4,5,4,0,5,0,2,7,8,9,1,0,1,1,1,1,1,0
4,5,4,0,5,0,2,7,8,9,2,1,1,1,0,0,0,0
4,5,4,0,5,0,2,7,8,9,1,0,0,1,1,1,1,0
3,2,6,0,3,3,2,4,5,5,0,66,67,70,-5,-5,-4,96
3,2,6,0,3,3,2,4,5,5,1,6,7,7,1,1,1,3
3,2,6,0,3,3,2,4,5,5,1,18,19,20,2,3,3,0
3,2,6,0,3,3,2,4,5,5,2,4,4,5,0,0,0,0
2,1,2,0,0,1,0,0,0,0,0,52,52,53,0,0,0,50
2,1,2,0,0,1,0,0,0,0,1,46,47,47,0,0,0,49
3,4,7,3,2,1,3,8,8,9,0,5,5,6,-9,-8,-8,0
3,4,7,3,2,1,3,8,8,9,1,0,0,0,1,1,1,0
3,4,7,3,2,1,3,8,8,9,1,0,1,1,2,2,3,0
3,4,7,3,2,1,3,8,8,9,1,31,31,32,0,0,1,44
3,4,7,3,2,1,3,8,8,9,2,4,4,4,0,0,0,0
3,4,7,3,2,1,3,8,8,9,1,6,6,7,1,2,2,0
3,4,7,3,2,1,3,8,8,9,2,1,1,1,0,0,0,0
3,4,7,3,2,1,3,8,8,9,2,37,37,38,0,0,0,55
3,4,7,3,2,1,3,8,8,9,3,0,1,1,0,0,0,0
3,4,7,3,2,1,3,8,8,9,3,5,5,5,0,0,0,0
3,4,7,3,2,1,3,8,8,9,4,0,0,1,0,0,0,0
2,4,4,2,0,0,3,3,4,4,0,92,93,94,-4,-4,-3,100
2,4,4,2,0,0,3,3,4,4,1,1,1,1,0,0,0,0
2,4,4,2,0,0,3,3,4,4,1,1,2,2,1,1,2,0
2,4,4,2,0,0,3,3,4,4,2,1,1,1,0,0,0,0
2,4,4,2,0,0,3,3,4,4,1,0,0,0,0,1,1,0
0,5,46,10,9,9,41,74,75,76,0,1,1,1,-76,-75,-74,0
0,5,46,10,9,9,41,74,75,76,1,2,3,3,1,1,1,0
0,5,46,10,9,9,41,74,75,76,1,0,0,0,4,4,5,0
0,5,46,10,9,9,41,74,75,76,2,0,0,0,0,1,1,0
0,5,46,10,9,9,41,74,75,76,1,1,1,1,5,5,6,0
0,5,46,10,9,9,41,74,75,76,2,2,3,3,0,0,0,0
0,5,46,10,9,9,41,74,75,76,2,0,0,0,1,1,2,0
0,5,46,10,9,9,41,74,75,76,3,0,1,1,0,0,0,0
0,5,46,10,9,9,41,74,75,76,1,0,0,0,2,2,2,0
0,5,46,10,9,9,41,74,75,76,2,0,0,0,1,1,1,0
0,5,46,10,9,9,41,74,75,76,3,0,1,1,0,0,0,0
0,5,46,10,9,9,41,74,75,76,4,1,1,1,0,0,0,0
0,5,46,10,9,9,41,74,75,76,1,2,3,4,32,34,36,0
0,5,46,10,9,9,41,74,75,76,2,33,33,35,1,1,1,44
0,5,46,10,9,9,41,74,75,76,2,0,1,1,4,4,5,0
0,5,46,10,9,9,41,74,75,76,3,1,1,1,0,0,0,0
0,5,46,10,9,9,41,74,75,76,2,3,3,4,3,3,3,0
0,5,46,10,9,9,41,74,75,76,3,30,31,32,0,0,0,55
0,5,46,10,9,9,41,74,75,76,3,0,0,0,1,1,1,0
0,5,46,10,9,9,41,74,75,76,4,1,1,1,0,0,0,0
0,5,46,10,9,9,41,74,75,76,2,0,0,0,1,1,1,0
0,5,46,10,9,9,41,74,75,76,5,1,1,1,0,0,0,0
0,4,4,2,0,0,2,2,2,3,0,95,95,96,-3,-2,-2,100
0,4,4,2,0,0,2,2,2,3,1,0,0,1,0,0,0,0
0,4,4,2,0,0,2,2,2,3,1,0,0,0,0,0,1,0
0,4,4,2,0,0,2,2,2,3,1,0,1,1,0,0,0,0
2,3,6,3,1,1,2,2,3,3,0,3,3,3,-3,-3,-2,0
2,3,6,3,1,1,2,2,3,3,1,43,45,46,0,0,0,50
2,3,6,3,1,1,2,2,3,3,1,0,0,0,1,1,2,0
2,3,6,3,1,1,2,2,3,3,2,0,0,1,0,0,0,0
2,3,6,3,1,1,2,2,3,3,1,3,3,4,1,1,1,0
2,3,6,3,1,1,2,2,3,3,2,43,44,45,0,0,0,49
3,3,14,3,3,5,7,5,5,6,0,24,24,25,-6,-5,-5,28
3,3,14,3,3,5,7,5,5,6,1,22,22,24,2,2,2,21
3,3,14,3,3,5,7,5,5,6,1,6,6,7,2,2,3,0
3,3,14,3,3,5,7,5,5,6,2,10,10,11,0,0,0,0
3,3,14,3,3,5,7,5,5,6,1,2,2,3,0,0,0,0
3,3,14,3,3,5,7,5,5,6,2,2,3,4,0,0,0,0
3,3,14,3,3,5,7,5,5,6,2,13,13,14,0,0,0,28
3,3,14,3,3,5,7,5,5,6,3,12,12,13,0,0,0,21
2,4,12,6,0,4,5,6,6,7,0,3,3,3,-7,-6,-6,0
2,4,12,6,0,4,5,6,6,7,1,5,6,7,1,1,1,0
2,4,12,6,0,4,5,6,6,7,1,29,30,32,2,2,2,31
2,4,12,6,0,4,5,6,6,7,2,51,51,53,0,1,1,68
2,4,12,6,0,4,5,6,6,7,1,0,0,0,0,0,1,0
2,4,12,6,0,4,5,6,6,7,2,1,1,1,0,0,0,0
2,4,12,6,0,4,5,6,6,7,3,1,2,2,0,0,0,0
1,4,5,2,2,0,3,5,6,6,0,90,90,91,-6,-6,-5,100
1,4,5,2,2,0,3,5,6,6,1,1,1,1,0,0,1,0
1,4,5,2,2,0,3,5,6,6,1,2,2,2,1,1,2,0
1,4,5,2,2,0,3,5,6,6,1,0,0,1,0,0,1,0
1,4,5,2,2,0,3,5,6,6,1,3,3,3,2,2,2,0
3,1,4,1,0,1,0,1,1,3,0,96,97,98,-3,-1,-1,99
3,1,4,1,0,1,0,1,1,3,1,1,2,3,1,1,3,0
4,3,6,1,4,1,2,4,4,5,0,31,32,33,-5,-4,-4,27
4,3,6,1,4,1,2,4,4,5,1,0,0,0,1,1,1,0
4,3,6,1,4,1,2,4,4,5,1,0,0,0,0,0,2,0
4,3,6,1,4,1,2,4,4,5,1,62,63,63,1,1,1,72
4,3,6,1,4,1,2,4,4,5,2,0,1,1,0,0,0,0
4,3,6,1,4,1,2,4,4,5,2,0,0,1,0,0,0,0
4,3,6,1,4,1,2,4,4,5,3,0,0,1,0,0,0,0
1,1,2,0,1,0,0,0,0,1,0,49,49,50,-1,0,0,50
1,1,2,0,1,0,0,0,0,1,1,49,50,50,0,0,1,49
4,2,6,0,2,3,2,2,3,4,0,93,95,96,-4,-3,-2,100
4,2,6,0,2,3,2,2,3,4,1,1,2,2,1,1,2,0
4,2,6,0,2,3,2,2,3,4,1,1,1,2,0,1,2,0
0,3,24,4,6,6,14,4,5,5,0,3,3,3,-5,-5,-4,0
0,3,24,4,6,6,14,4,5,5,1,27,28,29,0,0,0,25
0,3,24,4,6,6,14,4,5,5,1,2,3,3,1,1,2,0
0,3,24,4,6,6,14,4,5,5,2,60,62,62,0,0,0,74
0,3,24,4,6,6,14,4,5,5,1,0,0,0,1,1,2,0
0,3,24,4,6,6,14,4,5,5,2,0,0,0,0,0,1,0
0,3,24,4,6,6,14,4,5,5,3,1,1,2,0,0,0,0
1,1,2,1,0,0,0,0,1,1,0,98,98,99,-1,-1,0,100
1,1,2,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0
1,5,32,8,1,3,31,38,39,41,0,19,20,21,-41,-39,-38,21
1,5,32,8,1,3,31,38,39,41,1,0,0,0,1,1,2,0
1,5,32,8,1,3,31,38,39,41,1,7,7,7,9,10,10,6
1,5,32,8,1,3,31,38,39,41,2,0,0,0,1,1,1,0
1,5,32,8,1,3,31,38,39,41,1,0,0,0,1,2,2,0
1,5,32,8,1,3,31,38,39,41,2,0,0,0,0,0,1,0
1,5,32,8,1,3,31,38,39,41,1,2,2,2,9,9,10,0
1,5,32,8,1,3,31,38,39,41,2,0,0,0,1,1,2,0
1,5,32,8,1,3,31,38,39,41,2,1,1,1,3,4,4,0
1,5,32,8,1,3,31,38,39,41,3,0,0,0,1,1,1,0
1,5,32,8,1,3,31,38,39,41,2,0,0,0,0,0,1,0
1,5,32,8,1,3,31,38,39,41,1,41,43,43,1,1,2,70
1,5,32,8,1,3,31,38,39,41,2,5,6,6,0,0,0,1
1,5,32,8,1,3,31,38,39,41,3,1,1,1,0,0,0,0
1,5,32,8,1,3,31,38,39,41,4,0,0,1,0,0,0,0
1,5,32,8,1,3,31,38,39,41,2,4,5,5,0,0,0,0
1,5,32,8,1,3,31,38,39,41,3,2,2,2,0,0,0,0
1,5,32,8,1,3,31,38,39,41,4,0,0,1,0,0,0,0
3,1,2,0,0,1,0,11,16,18,0,11,14,16,-18,-16,-11,0
3,1,2,0,0,1,0,11,16,18,1,83,85,88,11,16,18,100
2,1,2,0,0,1,0,0,0,0,0,14,14,15,0,0,0,9
2,1,2,0,0,1,0,0,0,0,1,84,85,85,0,0,0,90
0,4,8,1,2,6,4,2,2,2,0,0,0,0,-2,-2,-2,0
0,4,8,1,2,6,4,2,2,2,1,4,5,5,0,0,0,1
0,4,8,1,2,6,4,2,2,2,2,12,13,14,0,0,0,12
0,4,8,1,2,6,4,2,2,2,2,7,7,8,0,0,0,4
0,4,8,1,2,6,4,2,2,2,2,1,1,1,0,0,0,0
0,4,8,1,2,6,4,2,2,2,3,38,39,40,0,0,0,45
0,4,8,1,2,6,4,2,2,2,2,1,1,1,0,0,0,0
0,4,8,1,2,6,4,2,2,2,3,5,6,6,0,0,0,7
0,4,8,1,2,6,4,2,2,2,3,2,2,2,0,0,0,2
0,4,8,1,2,6,4,2,2,2,4,19,20,21,0,0,0,26
0,2,4,0,2,1,1,0,1,1,0,1,1,2,-1,-1,0,0
0,2,4,0,2,1,1,0,1,1,1,0,0,1,0,0,0,0
0,2,4,0,2,1,1,0,1,1,1,64,65,66,0,0,0,69
0,2,4,0,2,1,1,0,1,1,2,30,32,33,0,0,0,30
4,3,4,1,2,0,1,3,3,4,0,94,95,95,-4,-3,-3,100
4,3,4,1,2,0,1,3,3,4,1,1,2,2,1,1,1,0
4,3,4,1,2,0,1,3,3,4,1,1,1,1,0,1,1,0
4,3,4,1,2,0,1,3,3,4,1,0,0,1,1,1,1,0
2,5,47,9,5,7,48,4,4,5,0,3,4,4,-5,-4,-4,0
2,5,47,9,5,7,48,4,4,5,1,3,3,3,0,0,0,0
2,5,47,9,5,7,48,4,4,5,1,0,0,1,1,1,1,0
2,5,47,9,5,7,48,4,4,5,2,0,1,1,0,0,0,0
2,5,47,9,5,7,48,4,4,5,1,5,5,6,0,0,0,0
2,5,47,9,5,7,48,4,4,5,2,2,3,3,0,0,0,0
2,5,47,9,5,7,48,4,4,5,1,3,3,3,0,0,0,1
2,5,47,9,5,7,48,4,4,5,2,4,6,6,0,0,0,0
2,5,47,9,5,7,48,4,4,5,3,0,1,1,0,0,0,0
2,5,47,9,5,7,48,4,4,5,2,3,3,4,0,0,0,0
2,5,47,9,5,7,48,4,4,5,3,7,7,7,0,0,0,0
2,5,47,9,5,7,48,4,4,5,1,8,9,10,0,1,1,56
2,5,47,9,5,7,48,4,4,5,2,1,1,2,0,0,0,0
2,5,47,9,5,7,48,4,4,5,2,1,1,1,0,0,0,0
2,5,47,9,5,7,48,4,4,5,2,12,13,14,0,0,0,40
2,5,47,9,5,7,48,4,4,5,3,1,1,1,0,0,0,0
2,5,47,9,5,7,48,4,4,5,3,1,1,1,0,0,0,0
2,5,47,9,5,7,48,4,4,5,2,1,1,2,0,0,0,0
2,5,47,9,5,7,48,4,4,5,3,7,7,8,0,0,0,0
2,5,47,9,5,7,48,4,4,5,4,0,1,1,0,0,0,0
2,5,47,9,5,7,48,4,4,5,3,1,2,2,0,0,0,0
2,5,47,9,5,7,48,4,4,5,4,10,10,10,0,0,0,0
2,5,47,9,5,7,48,4,4,5,5,0,0,1,0,0,0,0
4,1,2,1,0,0,0,1,1,2,0,97,98,98,-2,-1,-1,100
4,1,2,1,0,0,0,1,1,2,1,1,1,2,1,1,2,0
2,2,4,0,1,2,1,1,1,1,0,5,6,6,-1,-1,-1,0
2,2,4,0,1,2,1,1,1,1,1,3,4,4,0,0,0,0
2,2,4,0,1,2,1,1,1,1,1,46,47,48,1,1,1,49
2,2,4,0,1,2,1,1,1,1,2,41,41,42,0,0,0,49
3,3,8,1,3,4,3,39,40,40,0,9,10,11,-40,-40,-39,7
3,3,8,1,3,4,3,39,40,40,1,6,7,7,13,14,15,3
3,3,8,1,3,4,3,39,40,40,1,2,2,3,8,9,9,0
3,3,8,1,3,4,3,39,40,40,2,5,6,6,11,12,12,3
3,3,8,1,3,4,3,39,40,40,1,28,28,29,1,1,2,46
3,3,8,1,3,4,3,39,40,40,2,16,17,17,0,0,0,19
3,3,8,1,3,4,3,39,40,40,2,8,9,9,0,0,0,0
3,3,8,1,3,4,3,39,40,40,3,17,18,19,1,1,1,19
3,2,6,1,3,2,2,6,9,12,0,43,45,46,-12,-9,-6,50
3,2,6,1,3,2,2,6,9,12,1,5,8,8,1,2,4,0
3,2,6,1,3,2,2,6,9,12,1,11,11,12,2,2,3,0
3,2,6,1,3,2,2,6,9,12,2,35,36,36,1,3,4,50
4,2,4,0,2,1,1,2,3,3,0,6,6,7,-3,-3,-2,0
4,2,4,0,2,1,1,2,3,3,1,89,90,90,1,1,1,100
4,2,4,0,2,1,1,2,3,3,1,0,1,1,1,1,1,0
4,2,4,0,2,1,1,2,3,3,2,1,1,1,0,0,0,0
1,5,4,3,0,1,2,11,12,12,0,86,87,87,-12,-12,-11,99
1,5,4,3,0,1,2,11,12,12,1,1,2,2,1,1,1,0
1,5,4,3,0,1,2,11,12,12,1,1,1,2,1,2,2,0
1,5,4,3,0,1,2,11,12,12,1,0,0,0,0,0,1,0
1,5,4,3,0,1,2,11,12,12,1,2,2,3,2,2,2,0
1,5,4,3,0,1,2,11,12,12,1,2,3,3,3,3,3,0
2,4,6,3,0,2,2,3,4,4,0,93,94,94,-4,-4,-3,100
2,4,6,3,0,2,2,3,4,4,1,1,1,1,0,0,0,0
2,4,6,3,0,2,2,3,4,4,1,1,1,2,1,2,2,0
2,4,6,3,0,2,2,3,4,4,1,1,1,1,0,0,1,0
1,5,24,8,0,5,19,9,10,11,0,3,3,4,-11,-10,-9,1
1,5,24,8,0,5,19,9,10,11,1,3,4,4,0,1,1,1
1,5,24,8,0,5,19,9,10,11,1,9,10,11,1,2,2,11
1,5,24,8,0,5,19,9,10,11,2,12,12,13,0,0,0,12
1,5,24,8,0,5,19,9,10,11,1,0,0,0,0,0,1,0
1,5,24,8,0,5,19,9,10,11,1,2,2,3,2,2,3,1
1,5,24,8,0,5,19,9,10,11,2,2,2,3,0,0,0,1
1,5,24,8,0,5,19,9,10,11,2,8,9,10,0,0,0,12
1,5,24,8,0,5,19,9,10,11,3,9,9,11,0,0,0,11
1,5,24,8,0,5,19,9,10,11,1,2,2,2,2,3,3,1
1,5,24,8,0,5,19,9,10,11,2,2,2,2,0,0,0,1
1,5,24,8,0,5,19,9,10,11,2,6,7,7,0,0,0,9
1,5,24,8,0,5,19,9,10,11,3,7,8,9,0,0,0,10
1,5,24,8,0,5,19,9,10,11,2,1,2,2,0,0,0,1
1,5,24,8,0,5,19,9,10,11,3,1,1,2,0,0,0,1
1,5,24,8,0,5,19,9,10,11,3,5,5,6,0,0,0,10
1,5,24,8,0,5,19,9,10,11,4,5,6,7,0,0,0,9
1,2,6,1,1,4,2,2,3,3,0,38,39,41,-3,-3,-2,39
1,2,6,1,1,4,2,2,3,3,1,56,57,59,0,1,1,60
1,2,6,1,1,4,2,2,3,3,1,0,0,1,1,1,2,0
1,2,6,1,1,4,2,2,3,3,2,1,1,1,0,0,0,0
4,4,28,4,4,8,19,32,33,35,0,56,58,58,-35,-33,-32,100
4,4,28,4,4,8,19,32,33,35,1,4,5,5,15,16,17,0
4,4,28,4,4,8,19,32,33,35,1,11,11,12,3,3,3,0
4,4,28,4,4,8,19,32,33,35,2,10,11,12,2,2,2,0
4,4,28,4,4,8,19,32,33,35,1,2,2,3,1,1,1,0
4,4,28,4,4,8,19,32,33,35,2,0,1,1,1,1,1,0
4,4,28,4,4,8,19,32,33,35,3,0,1,1,0,0,0,0
4,4,28,4,4,8,19,32,33,35,1,2,2,3,1,2,2,0
4,4,28,4,4,8,19,32,33,35,2,0,0,1,2,2,2,0
4,4,28,4,4,8,19,32,33,35,2,1,1,1,0,0,0,0
4,4,28,4,4,8,19,32,33,35,3,0,1,1,1,1,1,0
4,2,6,0,2,3,2,3,4,5,0,33,35,36,-5,-4,-3,40
4,2,6,0,2,3,2,3,4,5,1,11,11,11,1,1,1,7
4,2,6,0,2,3,2,3,4,5,1,7,8,9,1,3,3,3
4,2,6,0,2,3,2,3,4,5,2,43,44,46,0,0,0,49
1,1,2,0,0,1,0,0,1,1,0,4,4,5,-1,-1,0,0
1,1,2,0,0,1,0,0,1,1,1,94,95,95,0,1,1,100
4,5,6,3,2,1,3,5,6,6,0,32,33,34,-6,-6,-5,31
4,5,6,3,2,1,3,5,6,6,1,0,0,0,1,1,1,0
4,5,6,3,2,1,3,5,6,6,1,0,0,0,1,1,1,0
4,5,6,3,2,1,3,5,6,6,1,57,58,60,0,0,0,68
4,5,6,3,2,1,3,5,6,6,2,1,1,1,0,0,0,0
4,5,6,3,2,1,3,5,6,6,2,0,0,1,0,0,0,0
